"K","beta_diff","topics_equal","num_its_deter","num_its"
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
33,0,"TRUE",26,26
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
34,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
35,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
36,0,"TRUE",27,27
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
37,0,"TRUE",33,33
