"K","beta_diff","topics_equal","num_its_deter","num_its"
7,1.94150081601425e-05,"Component “lift”: 2 string mismatches",30,30
7,1.97518751668271e-05,"TRUE",30,30
7,2.18531856055168e-05,"TRUE",30,30
7,1.38008226363475e-05,"TRUE",30,30
8,3.67424016781364e-05,"Component “lift”: 3 string mismatches",32,32
8,4.05222711765983e-05,"Component “lift”: 3 string mismatches",32,32
8,3.23708195961496e-05,"Component “lift”: 3 string mismatches",32,32
8,4.02636708232055e-05,"Component “lift”: 3 string mismatches",32,32
8,4.31501004466665e-05,"Component “lift”: 3 string mismatches",32,32
8,4.46261946857441e-05,"Component “lift”: 5 string mismatches",32,32
8,4.38713666652835e-05,"Component “lift”: 5 string mismatches",32,32
8,3.95146414530095e-05,"Component “lift”: 3 string mismatches",32,32
8,4.29460246214398e-05,"Component “lift”: 5 string mismatches",32,32
8,3.73310269125185e-05,"TRUE",32,32
8,3.72624838511991e-05,"Component “lift”: 5 string mismatches",32,32
8,4.26577996156827e-05,"TRUE",32,32
8,4.42777533657349e-05,"Component “lift”: 3 string mismatches",32,32
8,3.71024751882526e-05,"Component “lift”: 3 string mismatches",32,32
8,4.27051897863572e-05,"Component “lift”: 5 string mismatches",32,32
8,3.32027832484396e-05,"Component “lift”: 3 string mismatches",32,32
8,4.30844919391206e-05,"Component “lift”: 3 string mismatches",32,32
8,3.88023847089975e-05,"Component “lift”: 3 string mismatches",32,32
8,3.30262102493259e-05,"TRUE",32,32
8,4.33726784493942e-05,"TRUE",32,32
8,4.33913624578447e-05,"Component “lift”: 5 string mismatches",32,32
8,4.27233022466479e-05,"Component “lift”: 5 string mismatches",32,32
8,1.72526808221551e-05,"Component “lift”: 3 string mismatches",32,32
8,4.16572549275933e-05,"Component “lift”: 5 string mismatches",32,32
8,4.55481393520287e-05,"Component “lift”: 3 string mismatches",32,32
8,4.26903643999508e-05,"TRUE",32,32
8,3.43778139629983e-05,"Component “lift”: 5 string mismatches",32,32
8,3.97672906590425e-05,"Component “lift”: 3 string mismatches",32,32
8,3.79951622959784e-05,"Component “lift”: 5 string mismatches",32,32
8,1.81615623176018e-05,"Component “lift”: 5 string mismatches",32,32
8,4.28276196919273e-05,"TRUE",32,32
8,4.13913187954804e-05,"Component “lift”: 5 string mismatches",32,32
8,4.27209253009909e-05,"Component “lift”: 3 string mismatches",32,32
8,4.32097364513233e-05,"Component “lift”: 5 string mismatches",32,32
8,4.0690672675549e-05,"Component “lift”: 5 string mismatches",32,32
8,4.28141736228313e-05,"Component “lift”: 5 string mismatches",32,32
8,4.3789615013726e-05,"TRUE",32,32
8,4.01581572423293e-05,"Component “lift”: 5 string mismatches",32,32
8,3.35214169059266e-05,"TRUE",32,32
8,4.05014440888234e-05,"Component “lift”: 3 string mismatches",32,32
8,4.22860618378016e-05,"Component “lift”: 5 string mismatches",32,32
8,3.64304746858712e-05,"Component “lift”: 5 string mismatches",32,32
8,4.35619831490109e-05,"Component “lift”: 5 string mismatches",32,32
8,4.37936747627752e-05,"Component “lift”: 3 string mismatches",32,32
8,4.11761797464948e-05,"TRUE",32,32
8,3.69943342168046e-05,"Component “lift”: 5 string mismatches",32,32
8,4.15237508435959e-05,"Component “lift”: 3 string mismatches",32,32
8,3.6660552462912e-05,"Component “lift”: 3 string mismatches",32,32
8,4.37905259870102e-05,"Component “lift”: 3 string mismatches",32,32
8,4.36914500469706e-05,"Component “lift”: 3 string mismatches",32,32
9,6.11545037759425e-06,"Component “lift”: 2 string mismatches",23,23
9,2.91600152894964e-07,"Component “lift”: 2 string mismatches",23,23
9,6.87223868859265e-08,"Component “lift”: 2 string mismatches",23,23
9,2.11067875561051e-07,"Component “lift”: 2 string mismatches",23,23
9,3.00371075262775e-07,"Component “lift”: 2 string mismatches",23,23
9,2.12621312519747e-07,"Component “lift”: 2 string mismatches",23,23
9,2.1733428793746e-07,"Component “lift”: 2 string mismatches",23,23
9,2.13005599836129e-07,"Component “lift”: 2 string mismatches",23,23
9,1.26815387829538e-05,"TRUE",23,23
9,2.1392234954259e-07,"TRUE",23,23
9,3.45899952127664e-06,"TRUE",23,23
9,3.05126307221481e-06,"Component “lift”: 2 string mismatches",23,23
9,1.32452416305688e-06,"Component “lift”: 2 string mismatches",23,23
9,2.13058055774127e-07,"Component “lift”: 2 string mismatches",23,23
9,2.10612071848133e-07,"Component “lift”: 2 string mismatches",23,23
9,1.32240983068348e-06,"Component “lift”: 2 string mismatches",23,23
9,2.1910076262251e-07,"Component “lift”: 2 string mismatches",23,23
9,2.12930294010967e-07,"Component “lift”: 2 string mismatches",23,23
9,2.18269287469864e-07,"Component “lift”: 2 string mismatches",23,23
9,2.18944436030044e-07,"Component “lift”: 2 string mismatches",23,23
9,2.20298370927184e-07,"Component “lift”: 2 string mismatches",23,23
9,2.13217736153859e-07,"Component “lift”: 4 string mismatches",23,23
9,2.04309351181707e-07,"Component “lift”: 2 string mismatches",23,23
9,1.26809853755875e-05,"Component “lift”: 2 string mismatches",23,23
9,2.1137897177607e-07,"TRUE",23,23
9,2.05894855366102e-07,"Component “lift”: 2 string mismatches",23,23
9,2.20497645511028e-07,"Component “lift”: 2 string mismatches",23,23
9,2.2579495340952e-07,"Component “lift”: 2 string mismatches",23,23
9,2.14516683335353e-07,"Component “lift”: 2 string mismatches",23,23
9,2.14439271810668e-07,"Component “lift”: 2 string mismatches",23,23
9,3.45870615712375e-06,"TRUE",23,23
9,2.26007189252679e-07,"Component “lift”: 2 string mismatches",23,23
9,2.79573618824024e-07,"TRUE",23,23
9,6.11608879180199e-06,"Component “lift”: 2 string mismatches",23,23
9,2.15306142621037e-07,"Component “lift”: 2 string mismatches",23,23
9,3.45873500363301e-06,"TRUE",23,23
9,2.15107193029882e-07,"Component “lift”: 2 string mismatches",23,23
9,2.23195899487662e-07,"TRUE",23,23
9,2.97996750129968e-07,"Component “lift”: 2 string mismatches",23,23
9,2.21860674412145e-07,"Component “lift”: 2 string mismatches",23,23
9,2.12128202903502e-07,"TRUE",23,23
9,2.11975455496998e-07,"Component “lift”: 2 string mismatches",23,23
9,1.23435732247321e-06,"Component “lift”: 2 string mismatches",23,23
9,2.86069326412734e-07,"Component “lift”: 2 string mismatches",23,23
9,2.1446386507458e-07,"Component “lift”: 2 string mismatches",23,23
9,2.80262803073241e-07,"Component “lift”: 2 string mismatches",23,23
9,3.45913981723791e-06,"TRUE",23,23
9,2.8930943765084e-07,"Component “lift”: 2 string mismatches",23,23
9,2.8465136553026e-07,"Component “lift”: 2 string mismatches",23,23
9,2.08854155529485e-07,"Component “lift”: 2 string mismatches",23,23
10,2.27832099427001e-06,"Component “lift”: 2 string mismatches",22,22
10,9.02152922809606e-07,"TRUE",22,22
10,8.95958192612545e-07,"TRUE",22,22
10,9.10000234860967e-07,"Component “lift”: 2 string mismatches",22,22
10,9.12952979163878e-07,"Component “lift”: 2 string mismatches",22,22
10,8.98103951806024e-07,"Component “lift”: 2 string mismatches",22,22
